,T,P,v_1_g,v_2_g,l_1_g,l_2_g,V_g,L_g,v_1_p,v_2_p,l_1_p,l_2_p,V_p,L_p
679,310,711711.7117117117,0.8495352,0.15046477,0.1592786,0.84072137,0.49361554,0.5063845,0.8502988,0.17396733,0.15869908,0.88264346,0.51816046,0.49041083
680,310,712612.6126126125,0.8497213,0.15027869,0.15950692,0.8404931,0.49331495,0.506685,0.8505061,0.17373912,0.15897644,0.8823825,0.5178278,0.49073738
681,310,713513.5135135135,0.8499069,0.15009308,0.1597352,0.8402648,0.4930147,0.5069853,0.850713,0.17351107,0.15925372,0.8821213,0.5174953,0.4910637
682,310,714414.4144144144,0.85009205,0.14990793,0.15996347,0.8400365,0.49271473,0.50728524,0.8509194,0.17328325,0.15953103,0.8818596,0.51716304,0.49139
683,310,715315.3153153153,0.85027677,0.14972326,0.16019171,0.8398083,0.4924151,0.50758487,0.85112536,0.17305556,0.15980814,0.8815979,0.5168308,0.49171594
684,310,716216.2162162162,0.85046095,0.14953904,0.16041993,0.83958006,0.49211577,0.5078842,0.85133094,0.17282802,0.16008532,0.88133544,0.51649845,0.49204227
685,310,717117.117117117,0.8506447,0.14935529,0.16064812,0.8393519,0.49181673,0.50818324,0.85153604,0.17260054,0.16036251,0.88107276,0.5161663,0.49236822
686,310,718018.018018018,0.850828,0.149172,0.1608763,0.83912367,0.49151802,0.508482,0.8517407,0.17237315,0.16063982,0.8808097,0.5158336,0.4926944
687,310,718918.9189189189,0.85101086,0.14898916,0.16110446,0.83889556,0.4912196,0.5087804,0.8519448,0.17214611,0.16091697,0.8805462,0.5155017,0.49302027
688,310,719819.8198198198,0.85119325,0.14880677,0.16133259,0.8386674,0.4909215,0.5090785,0.8521485,0.17191903,0.16119412,0.8802826,0.5151695,0.4933459
689,310,720720.7207207207,0.85137516,0.14862484,0.1615607,0.8384393,0.49062365,0.50937635,0.852352,0.17169201,0.16147143,0.8800183,0.5148372,0.49367192
690,310,721621.6216216215,0.85155666,0.14844336,0.16178878,0.83821124,0.49032614,0.50967383,0.85255456,0.17146549,0.16174829,0.8797541,0.51450515,0.4939976
691,310,722522.5225225225,0.8517377,0.14826232,0.16201684,0.83798313,0.49002892,0.5099711,0.85275716,0.17123887,0.16202554,0.87948924,0.51417303,0.49432325
692,310,723423.4234234234,0.8519183,0.14808175,0.16224489,0.83775514,0.489732,0.51026803,0.85295904,0.17101234,0.16230275,0.879224,0.5138408,0.494649
693,310,724324.3243243243,0.8520984,0.14790161,0.1624729,0.8375271,0.48943534,0.5105646,0.8531605,0.17078611,0.16257976,0.8789585,0.5135088,0.49497446
694,310,725225.2252252252,0.85227805,0.14772192,0.16270089,0.8372991,0.48913902,0.510861,0.8533616,0.1705599,0.16285706,0.8786924,0.5131767,0.49530008
695,310,726126.1261261262,0.85245734,0.14754267,0.16292888,0.8370711,0.48884296,0.51115704,0.85356206,0.17033389,0.16313416,0.87842625,0.5128446,0.4956256
696,310,727027.027027027,0.8526361,0.14736387,0.16315682,0.8368432,0.4885472,0.5114528,0.8537624,0.17010805,0.1634112,0.8781597,0.5125127,0.4959509
697,310,727927.9279279279,0.8528145,0.1471855,0.16338475,0.83661526,0.48825172,0.5117483,0.8539622,0.16988221,0.16368859,0.8778926,0.51218045,0.49627644
698,310,728828.8288288288,0.8529924,0.14700758,0.16361266,0.83638734,0.48795652,0.5120435,0.85416144,0.16965657,0.16396543,0.8776256,0.51184857,0.4966017
699,310,729729.7297297297,0.8531699,0.1468301,0.16384055,0.83615947,0.4876616,0.5123384,0.85436034,0.1694311,0.16424279,0.8773578,0.5115164,0.49692717
700,310,730630.6306306307,0.85334694,0.14665306,0.1640684,0.8359316,0.48736697,0.512633,0.85455877,0.16920573,0.16451985,0.8770899,0.51118433,0.49725235
701,310,731531.5315315315,0.85352355,0.14647643,0.16429624,0.83570373,0.48707262,0.51292735,0.85475683,0.16898051,0.16479686,0.8768216,0.5108526,0.49757755
702,310,732432.4324324324,0.85369974,0.14630024,0.16452406,0.8354759,0.48677856,0.51322144,0.8549545,0.16875538,0.16507427,0.8765527,0.51052034,0.4979028
703,310,733333.3333333333,0.8538755,0.1461245,0.16475186,0.8352482,0.48648474,0.51351523,0.8551515,0.1685304,0.16535124,0.8762839,0.51018846,0.49822792
704,310,734234.2342342342,0.8540508,0.14594917,0.16497962,0.83502036,0.4861912,0.5138088,0.8553482,0.16830549,0.16562846,0.8760145,0.5098562,0.49855316
705,310,735135.1351351351,0.85422575,0.14577426,0.16520737,0.8347926,0.485898,0.51410204,0.85554457,0.16808075,0.16590543,0.87574506,0.50952435,0.49887815
706,310,736036.036036036,0.8544002,0.1455998,0.1654351,0.8345649,0.485605,0.514395,0.8557405,0.16785619,0.16618258,0.875475,0.5091924,0.49920318
707,310,736936.9369369369,0.85457426,0.14542575,0.16566281,0.8343372,0.48531228,0.5146877,0.85593593,0.1676317,0.16645971,0.8752047,0.5088604,0.49952823
708,310,737837.8378378379,0.8547479,0.14525212,0.16589049,0.8341095,0.48501986,0.51498014,0.856131,0.16740733,0.16673678,0.874934,0.50852835,0.49985322
709,310,738738.7387387387,0.8549211,0.14507891,0.16611814,0.83388186,0.48472768,0.5152723,0.8563256,0.16718297,0.167014,0.8746632,0.508196,0.50017846
710,310,739639.6396396396,0.8550939,0.14490613,0.16634579,0.8336542,0.48443577,0.5155642,0.8565198,0.16695887,0.1672911,0.8743918,0.507864,0.5005034
711,310,740540.5405405405,0.8552662,0.14473376,0.1665734,0.8334266,0.48414415,0.51585585,0.85671353,0.16673478,0.16756824,0.87412035,0.50753194,0.5008283
712,310,741441.4414414414,0.8554382,0.14456181,0.16680099,0.833199,0.48385277,0.51614726,0.856907,0.16651095,0.16784543,0.87384826,0.5071999,0.50115323
713,310,742342.3423423424,0.8556097,0.14439029,0.16702856,0.83297145,0.48356164,0.51643836,0.85709983,0.16628727,0.16812244,0.8735761,0.50686777,0.5014782
714,310,743243.2432432432,0.85578084,0.14421916,0.1672561,0.8327439,0.4832708,0.51672924,0.85729235,0.16606355,0.16839962,0.8733036,0.50653577,0.5018029
715,310,744144.1441441441,0.85595155,0.14404845,0.16748363,0.8325164,0.4829802,0.5170198,0.8574846,0.16583997,0.16867694,0.87303054,0.5062035,0.50212795
716,310,745045.045045045,0.85612184,0.14387815,0.16771114,0.83228886,0.48268986,0.51731014,0.85767615,0.1656166,0.16895393,0.87275743,0.5058712,0.50245297
717,310,745945.9459459459,0.8562917,0.14370826,0.16793862,0.8320614,0.48239976,0.51760024,0.8578674,0.1653932,0.16923115,0.87248397,0.505539,0.5027778
718,310,746846.8468468469,0.8564612,0.14353877,0.16816607,0.8318339,0.48210993,0.5178901,0.8580585,0.1651699,0.16950834,0.87221014,0.5052067,0.50310266
719,310,747747.7477477477,0.8566303,0.1433697,0.16839351,0.8316065,0.48182034,0.51817966,0.85824883,0.16494682,0.16978541,0.87193614,0.5048743,0.5034276
720,310,748648.6486486486,0.85679895,0.14320104,0.16862093,0.83137906,0.48153102,0.518469,0.85843897,0.16472383,0.17006269,0.87166166,0.50454205,0.5037526
721,310,749549.5495495495,0.8569672,0.14303276,0.16884832,0.83115166,0.48124194,0.51875806,0.85862863,0.16450086,0.17034,0.8713867,0.50420976,0.5040772
722,310,750450.4504504504,0.8571351,0.1428649,0.16907568,0.83092433,0.4809531,0.5190469,0.8588177,0.1642782,0.17061704,0.87111187,0.5038774,0.50440216
723,310,751351.3513513514,0.85730255,0.14269744,0.16930303,0.83069694,0.48066452,0.51933545,0.85900664,0.16405544,0.17089438,0.87083644,0.50354505,0.50472695
724,310,752252.2522522522,0.8574696,0.14253037,0.16953036,0.83046967,0.48037618,0.5196238,0.859195,0.16383296,0.17117131,0.87056106,0.5032127,0.50505173
725,310,753153.1531531531,0.8576363,0.1423637,0.16975766,0.83024234,0.48008808,0.5199119,0.8593832,0.16361019,0.17144886,0.8702847,0.50287986,0.5053768
726,310,754054.0540540541,0.85780257,0.14219743,0.16998494,0.83001506,0.47980022,0.5201998,0.85957086,0.16338769,0.17172614,0.87000847,0.50254726,0.5057018
727,310,754954.9549549549,0.85796845,0.14203155,0.1702122,0.8297878,0.47951263,0.52048737,0.8597579,0.16316566,0.17200306,0.86973226,0.50221485,0.5060266
728,310,755855.8558558559,0.8581339,0.14186606,0.17043944,0.8295606,0.47922525,0.5207748,0.85994494,0.16294336,0.17228049,0.8694551,0.5018824,0.5063515
729,310,756756.7567567567,0.858299,0.14170097,0.17066665,0.82933336,0.4789381,0.5210619,0.86013114,0.16272148,0.17255735,0.8691784,0.50154984,0.50667626
730,310,757657.6576576576,0.8584637,0.14153627,0.17089383,0.82910615,0.47865123,0.5213488,0.8603172,0.16249944,0.1728347,0.8689007,0.501217,0.50700116
731,310,758558.5585585586,0.85862803,0.14137195,0.171121,0.828879,0.47836456,0.5216355,0.86050296,0.16227749,0.17311226,0.86862284,0.5008842,0.50732625
732,310,759459.4594594594,0.85879195,0.14120802,0.17134814,0.82865185,0.47807813,0.5219219,0.8606881,0.16205585,0.17338923,0.8683451,0.5005517,0.507651
733,310,760360.3603603604,0.8589555,0.1410445,0.17157526,0.82842475,0.47779194,0.5222081,0.86087304,0.161834,0.1736667,0.86806667,0.50021863,0.50797594
734,310,761261.2612612612,0.85911864,0.14088133,0.17180237,0.82819766,0.47750595,0.522494,0.8610574,0.16161251,0.17394394,0.867788,0.49988574,0.50830096
735,310,762162.1621621621,0.8592814,0.14071856,0.17202945,0.82797056,0.47722024,0.52277976,0.8612416,0.16139087,0.17422134,0.8675091,0.49955282,0.5086261
736,310,763063.0630630631,0.85944384,0.14055617,0.1722565,0.8277435,0.47693473,0.52306527,0.8614253,0.16116941,0.17449877,0.8672299,0.4992197,0.5089512
737,310,763963.9639639639,0.85960585,0.14039417,0.17248353,0.82751644,0.47664943,0.52335054,0.86160845,0.16094822,0.17477594,0.8669506,0.49888664,0.5092762
738,310,764864.8648648649,0.85976744,0.14023253,0.17271055,0.82728946,0.4763644,0.5236356,0.86179125,0.16072696,0.17505309,0.86667085,0.49855345,0.50960124
739,310,765765.7657657657,0.8599287,0.14007129,0.17293754,0.8270625,0.47607958,0.5239204,0.8619738,0.16050571,0.17533079,0.8663906,0.49822018,0.50992644
740,310,766666.6666666666,0.8600896,0.13991041,0.1731645,0.8268355,0.47579497,0.524205,0.8621558,0.1602847,0.17560798,0.8661104,0.49788705,0.5102514
741,310,767567.5675675676,0.86025006,0.13974991,0.17339145,0.82660854,0.4755106,0.5244894,0.8623377,0.16006365,0.17588542,0.8658297,0.4975539,0.5105765
742,310,768468.4684684684,0.8604102,0.1395898,0.17361838,0.8263816,0.47522643,0.5247736,0.86251897,0.15984276,0.17616266,0.86554897,0.49722028,0.5109018
743,310,769369.3693693693,0.86056995,0.13943005,0.17384528,0.8261547,0.47494248,0.5250575,0.8626999,0.15962197,0.17644015,0.8652677,0.49688685,0.51122713
744,310,770270.2702702703,0.86072934,0.13927066,0.17407215,0.82592785,0.47465876,0.5253412,0.86288047,0.15940118,0.17671782,0.8649861,0.49655336,0.5115522
745,310,771171.1711711711,0.86088836,0.13911165,0.174299,0.825701,0.47437525,0.52562475,0.86306083,0.15918052,0.1769951,0.8647046,0.4962197,0.5118777
746,310,772072.0720720721,0.86104697,0.13895302,0.17452584,0.82547414,0.47409198,0.52590805,0.8632405,0.15896,0.17727254,0.8644226,0.4958861,0.5122029
747,310,772972.9729729729,0.8612053,0.13879475,0.17475265,0.82524735,0.47380888,0.5261911,0.86342,0.1587394,0.17755002,0.86414033,0.4955523,0.5125283
748,310,773873.8738738738,0.8613632,0.13863684,0.17497943,0.82502055,0.47352603,0.52647394,0.86359906,0.15851909,0.17782743,0.8638579,0.49521866,0.51285374
749,310,774774.7747747748,0.8615207,0.13847929,0.1752062,0.8247938,0.4732434,0.52675664,0.86377776,0.15829872,0.17810507,0.863575,0.49488473,0.5131792
750,310,775675.6756756756,0.8616779,0.13832211,0.17543295,0.8245671,0.47296095,0.52703905,0.8639559,0.1580786,0.17838243,0.8632919,0.4945508,0.5135046
751,310,776576.5765765766,0.8618347,0.13816531,0.17565967,0.82434034,0.47267872,0.5273213,0.864134,0.15785821,0.1786601,0.86300856,0.49421662,0.5138303
752,310,777477.4774774774,0.86199117,0.13800885,0.17588636,0.8241136,0.4723967,0.5276033,0.86431146,0.15763834,0.17893755,0.8627249,0.4938828,0.51415557
753,310,778378.3783783783,0.8621472,0.13785276,0.17611305,0.82388693,0.4721149,0.52788514,0.86448866,0.15741822,0.17921501,0.8624412,0.49354857,0.5144813
754,310,779279.2792792793,0.86230296,0.13769703,0.1763397,0.8236603,0.4718333,0.5281667,0.8646655,0.15719831,0.17949268,0.862157,0.49321413,0.51480705
755,310,780180.1801801801,0.86245835,0.13754165,0.17656633,0.82343364,0.47155187,0.5284481,0.8648419,0.15697837,0.17977035,0.8618726,0.49287975,0.5151328
756,310,781081.0810810811,0.8626134,0.13738663,0.17679295,0.8232071,0.47127068,0.5287293,0.86501783,0.15675862,0.18004797,0.86158776,0.49254534,0.51545864
757,310,781981.981981982,0.86276805,0.13723196,0.17701954,0.82298046,0.47098967,0.5290103,0.8651936,0.15653877,0.1803257,0.86130285,0.49221063,0.5157845
758,310,782882.8828828828,0.8629224,0.13707766,0.1772461,0.8227539,0.47070888,0.5292911,0.8653689,0.15631922,0.18060312,0.8610178,0.49187616,0.5161103
759,310,783783.7837837838,0.8630763,0.1369237,0.17747264,0.82252735,0.4704283,0.5295717,0.8655437,0.15609965,0.18088064,0.8607324,0.4915417,0.5164361
760,310,784684.6846846846,0.86322993,0.13677008,0.17769916,0.82230085,0.4701479,0.5298521,0.86571836,0.1558801,0.18115851,0.86044645,0.49120668,0.51676214
761,310,785585.5855855856,0.8633832,0.13661684,0.17792566,0.82207435,0.4698677,0.5301323,0.8658925,0.15566058,0.18143624,0.86016065,0.49087173,0.5170883
762,310,786486.4864864865,0.86353606,0.13646393,0.17815214,0.82184786,0.46958768,0.5304123,0.8660665,0.1554412,0.181714,0.85987437,0.49053687,0.51741433
763,310,787387.3873873873,0.86368865,0.13631137,0.1783786,0.8216214,0.4693079,0.5306921,0.86623985,0.1552219,0.18199146,0.8595881,0.49020165,0.5177406
764,310,788288.2882882883,0.8638408,0.13615915,0.17860502,0.821395,0.46902826,0.5309717,0.866413,0.15500268,0.18226925,0.8593013,0.48986655,0.5180667
765,310,789189.1891891891,0.8639927,0.1360073,0.17883143,0.82116854,0.46874887,0.53125113,0.8665856,0.15478356,0.18254694,0.8590144,0.48953134,0.5183929
766,310,790090.0900900901,0.8641442,0.13585576,0.17905782,0.82094216,0.46846962,0.5315304,0.8667583,0.15456423,0.18282491,0.858727,0.48919585,0.51871943
767,310,790990.990990991,0.8642954,0.13570458,0.17928419,0.8207158,0.46819058,0.5318094,0.86693007,0.15434524,0.18310282,0.8584393,0.48886052,0.5190457
768,310,791891.8918918918,0.8644463,0.13555375,0.17951053,0.82048947,0.46791175,0.5320883,0.86710167,0.15412632,0.1833804,0.8581519,0.48852497,0.51937246
769,310,792792.7927927928,0.8645967,0.13540325,0.17973685,0.82026315,0.4676331,0.53236693,0.86727303,0.15390727,0.18365824,0.8578638,0.4881892,0.5196989
770,310,793693.6936936936,0.8647469,0.13525309,0.17996316,0.8200368,0.46735463,0.5326454,0.86744404,0.15368836,0.18393631,0.8575755,0.4878534,0.5200257
771,310,794594.5945945946,0.8648967,0.13510327,0.18018943,0.81981057,0.46707633,0.5329237,0.8676147,0.15346955,0.1842142,0.8572869,0.48751748,0.52035236
772,310,795495.4954954955,0.8650462,0.1349538,0.18041568,0.8195843,0.46679822,0.53320175,0.8677849,0.15325071,0.18449202,0.85699826,0.48718154,0.5206791
773,310,796396.3963963963,0.86519533,0.13480465,0.18064192,0.8193581,0.4665203,0.5334797,0.8679546,0.15303203,0.18476999,0.8567092,0.4868453,0.521006
774,310,797297.2972972973,0.86534417,0.13465583,0.18086812,0.81913185,0.46624258,0.53375745,0.8681241,0.15281345,0.1850479,0.85642004,0.4865091,0.521333
775,310,798198.1981981982,0.86549264,0.13450736,0.18109432,0.8189057,0.46596503,0.53403497,0.86829334,0.15259463,0.185326,0.8561305,0.48617268,0.5216599
776,310,799099.099099099,0.86564076,0.13435921,0.18132047,0.8186795,0.46568766,0.53431237,0.86846215,0.15237615,0.18560374,0.85584104,0.48583627,0.5219871
777,310,800000.0,0.8657886,0.1342114,0.18154661,0.8184534,0.46541047,0.5345895,0.8686306,0.1521577,0.18588184,0.85555094,0.48549968,0.52231437
778,310,800900.9009009008,0.8659361,0.13406391,0.18177274,0.81822723,0.46513346,0.5348666,0.86879873,0.15193918,0.18616007,0.85526067,0.48516282,0.5226417
779,310,801801.8018018018,0.8660832,0.13391677,0.18199883,0.81800115,0.46485662,0.5351434,0.86896646,0.15172087,0.18643782,0.8549703,0.48482627,0.522969
780,310,802702.7027027027,0.8662301,0.13376994,0.18222491,0.8177751,0.46457997,0.53542006,0.86913383,0.15150253,0.18671587,0.85467976,0.48448944,0.5232964
781,310,803603.6036036036,0.8663766,0.13362345,0.18245097,0.81754905,0.4643035,0.5356965,0.86930084,0.15128428,0.18699414,0.8543886,0.48415238,0.5236238
782,310,804504.5045045045,0.8665227,0.13347729,0.182677,0.81732297,0.46402717,0.53597283,0.8694675,0.15106595,0.1872721,0.8540976,0.48381516,0.5239515
783,310,805405.4054054053,0.8666686,0.13333143,0.182903,0.817097,0.46375105,0.536249,0.8696339,0.15084767,0.1875503,0.8538062,0.4834777,0.52427924
784,310,806306.3063063063,0.8668141,0.13318591,0.183129,0.816871,0.46347508,0.5365249,0.86979985,0.1506296,0.18782818,0.85351485,0.4831405,0.52460694
785,310,807207.2072072072,0.8669593,0.13304071,0.18335496,0.816645,0.4631993,0.5368007,0.8699654,0.15041158,0.18810655,0.8532228,0.48280308,0.52493477
786,310,808108.108108108,0.8671042,0.13289584,0.1835809,0.81641906,0.46292368,0.53707635,0.87013066,0.15019338,0.18838486,0.8529306,0.48246524,0.5252629
787,310,809009.009009009,0.8672487,0.13275129,0.18380684,0.81619316,0.4626482,0.5373518,0.87029564,0.14997542,0.188663,0.8526383,0.48212746,0.5255909
788,310,809909.9099099098,0.86739296,0.13260704,0.18403272,0.81596726,0.46237293,0.53762704,0.8704603,0.14975747,0.18894136,0.8523458,0.4817896,0.5259192
789,310,810810.8108108108,0.8675369,0.13246313,0.18425861,0.8157414,0.46209782,0.5379022,0.87062454,0.1495395,0.18921936,0.85205317,0.4814514,0.5262473
790,310,811711.7117117117,0.8676805,0.13231952,0.18448445,0.8155155,0.46182287,0.53817713,0.87078846,0.14932156,0.18949795,0.85175997,0.4811132,0.5265757
791,310,812612.6126126125,0.8678238,0.13217624,0.1847103,0.81528974,0.4615481,0.5384519,0.87095207,0.14910379,0.18977621,0.8514666,0.48077506,0.5269041
792,310,813513.5135135135,0.8679667,0.13203327,0.1849361,0.8150639,0.46127346,0.53872657,0.8711153,0.14888588,0.19005477,0.8511731,0.4804365,0.52723277
793,310,814414.4144144144,0.8681094,0.13189062,0.18516189,0.8148381,0.460999,0.539001,0.87127817,0.1486682,0.19033283,0.8508796,0.48009807,0.5275614
794,310,815315.3153153153,0.86825174,0.13174827,0.18538766,0.8146123,0.4607247,0.5392753,0.8714407,0.1484504,0.19061127,0.8505856,0.47975934,0.52789015
795,310,816216.2162162162,0.8683938,0.13160625,0.1856134,0.8143866,0.46045056,0.5395494,0.87160295,0.14823282,0.19088948,0.85029167,0.4794206,0.52821875
796,310,817117.117117117,0.86853546,0.13146454,0.18583912,0.8141609,0.4601766,0.5398234,0.8717648,0.14801519,0.19116804,0.84999704,0.47908178,0.5285479
797,310,818018.018018018,0.8686769,0.13132313,0.18606482,0.81393516,0.4599028,0.54009724,0.87192637,0.14779752,0.19144645,0.84970254,0.47874242,0.52887696
798,310,818918.9189189189,0.868818,0.13118203,0.1862905,0.8137095,0.45962912,0.5403709,0.8720875,0.14757986,0.19172505,0.8494076,0.47840324,0.52920604
799,310,819819.8198198198,0.8689588,0.13104124,0.18651615,0.81348383,0.45935562,0.5406444,0.8722483,0.14736235,0.19200352,0.8491127,0.47806376,0.5295355
800,310,820720.7207207207,0.86909926,0.13090076,0.18674178,0.81325823,0.45908228,0.5409177,0.872409,0.14714476,0.19228208,0.84881747,0.47772408,0.5298648
801,310,821621.6216216215,0.8692394,0.13076058,0.18696739,0.8130326,0.45880908,0.5411909,0.87256914,0.14692727,0.19256064,0.8485218,0.47738442,0.5301944
802,310,822522.5225225225,0.8693793,0.1306207,0.18719298,0.812807,0.45853606,0.541464,0.8727288,0.14670998,0.19283907,0.84822637,0.47704473,0.5305239
803,310,823423.4234234234,0.8695189,0.13048114,0.18741855,0.8125815,0.45826316,0.54173684,0.8728884,0.14649257,0.19311765,0.8479303,0.47670487,0.5308535
804,310,824324.3243243243,0.8696581,0.13034187,0.1876441,0.81235594,0.45799044,0.54200953,0.87304765,0.14627516,0.1933965,0.84763414,0.47636458,0.5311835
805,310,825225.2252252252,0.8697971,0.13020292,0.18786961,0.8121304,0.45771787,0.5422821,0.8732064,0.1460577,0.19367513,0.84733766,0.4760243,0.53151333
806,310,826126.1261261262,0.86993575,0.13006425,0.18809511,0.8119049,0.45744544,0.54255456,0.87336504,0.14584044,0.19395375,0.8470412,0.4756839,0.53184354
807,310,827027.027027027,0.8700741,0.12992589,0.18832059,0.8116794,0.45717317,0.54282683,0.8735231,0.1456232,0.19423243,0.84674436,0.47534335,0.5321737
808,310,827927.9279279279,0.87021214,0.12978783,0.18854605,0.81145394,0.45690104,0.543099,0.8736809,0.14540584,0.19451097,0.84644747,0.4750026,0.532504
809,310,828828.8288288288,0.87034994,0.12965007,0.18877149,0.8112285,0.45662904,0.54337096,0.8738386,0.14518844,0.19479007,0.84615,0.47466153,0.53283453
810,310,829729.7297297297,0.8704874,0.12951261,0.1889969,0.8110031,0.4563572,0.54364276,0.8739958,0.14497136,0.19506872,0.84585273,0.4743205,0.533165
811,310,830630.6306306307,0.87062454,0.12937544,0.18922228,0.8107777,0.45608553,0.5439145,0.87415254,0.14475411,0.19534762,0.84555495,0.47397918,0.5334959
812,310,831531.5315315315,0.87076145,0.12923856,0.18944764,0.81055236,0.45581397,0.544186,0.8743091,0.14453709,0.19562632,0.8452573,0.47363797,0.53382653
813,310,832432.4324324324,0.870898,0.12910198,0.18967299,0.810327,0.4555426,0.54445744,0.87446535,0.14431977,0.19590536,0.844959,0.47329623,0.53415763
814,310,833333.3333333333,0.8710343,0.12896569,0.18989831,0.8101017,0.45527133,0.5447287,0.8746213,0.1441027,0.19618416,0.8446607,0.47295496,0.5344885
815,310,834234.2342342342,0.8711703,0.1288297,0.19012362,0.8098764,0.45500022,0.5449998,0.8747769,0.1438855,0.19646302,0.8443624,0.4726129,0.53481984
816,310,835135.1351351351,0.871306,0.128694,0.1903489,0.80965114,0.45472923,0.54527074,0.87493193,0.14366847,0.19674185,0.84406376,0.47227097,0.53515095
817,310,836036.036036036,0.8714414,0.12855859,0.19057415,0.80942583,0.45445842,0.5455416,0.8750869,0.14345144,0.19702092,0.84376466,0.4719288,0.5354824
818,310,836936.9369369369,0.87157655,0.12842347,0.19079939,0.80920064,0.45418772,0.5458123,0.8752415,0.14323431,0.19729996,0.84346545,0.4715865,0.5358139
819,310,837837.8378378378,0.8717114,0.12828864,0.1910246,0.8089754,0.45391715,0.54608285,0.8753956,0.14301744,0.19757895,0.8431662,0.47124407,0.53614557
820,310,838738.7387387387,0.8718459,0.12815408,0.19124979,0.8087502,0.45364675,0.5463533,0.87554955,0.14280036,0.19785787,0.8428668,0.47090116,0.5364777
821,310,839639.6396396396,0.8719802,0.12801982,0.19147496,0.808525,0.45337647,0.5466235,0.8757032,0.14258337,0.1981371,0.84256685,0.47055843,0.53680956
822,310,840540.5405405405,0.8721141,0.12788586,0.1917001,0.8082999,0.4531063,0.54689366,0.87585664,0.14236623,0.19841623,0.8422668,0.4702154,0.5371416
823,310,841441.4414414414,0.8722478,0.12775217,0.19192523,0.8080748,0.4528363,0.54716367,0.8760096,0.14214942,0.19869517,0.84196687,0.4698724,0.5374738
824,310,842342.3423423424,0.8723812,0.12761877,0.19215032,0.8078497,0.45256644,0.54743356,0.8761622,0.14193252,0.19897437,0.84166634,0.4695289,0.5378063
825,310,843243.2432432432,0.87251437,0.12748565,0.1923754,0.8076246,0.4522967,0.5477033,0.8763145,0.14171559,0.19925353,0.84136593,0.46918544,0.53813875
826,310,844144.1441441441,0.87264717,0.1273528,0.19260046,0.8073995,0.45202708,0.5479729,0.8764664,0.1414987,0.19953272,0.84106517,0.46884185,0.5384713
827,310,845045.045045045,0.8727797,0.12722026,0.1928255,0.8071745,0.4517576,0.5482424,0.87661815,0.14128168,0.19981202,0.84076416,0.46849778,0.5388043
828,310,845945.9459459459,0.87291205,0.12708798,0.1930505,0.8069495,0.45148826,0.54851174,0.8767696,0.14106482,0.2000911,0.8404632,0.4681538,0.53913736
829,310,846846.8468468469,0.873044,0.12695599,0.1932755,0.8067245,0.45121905,0.548781,0.8769207,0.1408479,0.2003706,0.8401617,0.4678094,0.53947043
830,310,847747.7477477477,0.87317574,0.12682426,0.19350047,0.80649954,0.45094997,0.54905003,0.8770713,0.14063111,0.20064998,0.8398599,0.46746516,0.5398035
831,310,848648.6486486486,0.87330717,0.12669282,0.1937254,0.8062746,0.450681,0.549319,0.8772219,0.14041421,0.20092916,0.83955824,0.4671208,0.54013675
832,310,849549.5495495495,0.87343836,0.12656166,0.19395034,0.80604964,0.45041215,0.54958785,0.87737185,0.1401974,0.2012086,0.8392562,0.4667759,0.54047036
833,310,850450.4504504504,0.87356925,0.12643078,0.19417524,0.80582476,0.45014346,0.54985654,0.87752163,0.13998047,0.2014879,0.8389542,0.4664309,0.540804
834,310,851351.3513513514,0.87369984,0.12630016,0.19440012,0.80559987,0.44987488,0.5501251,0.8776711,0.13976353,0.20176733,0.83865196,0.46608552,0.5411382
835,310,852252.2522522522,0.8738302,0.12616983,0.19462498,0.80537504,0.44960642,0.5503936,0.8778204,0.13954681,0.20204666,0.83834934,0.46574053,0.5414718
836,310,853153.1531531531,0.87396026,0.12603976,0.19484982,0.8051502,0.4493381,0.5506619,0.877969,0.13932985,0.20232616,0.83804655,0.46539482,0.54180604
837,310,854054.054054054,0.87409,0.12590997,0.19507463,0.8049254,0.4490699,0.5509301,0.8781176,0.13911316,0.20260559,0.8377437,0.4650492,0.54214025
838,310,854954.9549549549,0.87421954,0.12578045,0.19529942,0.80470055,0.44880182,0.5511982,0.8782658,0.1388964,0.20288506,0.83744067,0.46470344,0.5424746
839,310,855855.8558558559,0.8743488,0.1256512,0.19552419,0.8044758,0.44853383,0.55146617,0.87841374,0.13867947,0.20316486,0.8371371,0.46435693,0.5428095
840,310,856756.7567567567,0.8744778,0.12552223,0.19574894,0.8042511,0.448266,0.55173403,0.8785613,0.13846272,0.20344426,0.83683366,0.46401098,0.543144
841,310,857657.6576576576,0.8746065,0.12539351,0.19597366,0.8040263,0.4479983,0.5520017,0.87870866,0.13824585,0.20372394,0.83652997,0.46366447,0.54347897
842,310,858558.5585585586,0.87473494,0.12526508,0.19619837,0.80380166,0.44773066,0.55226934,0.8788557,0.13802896,0.20400366,0.83622605,0.46331754,0.54381424
843,310,859459.4594594594,0.8748631,0.1251369,0.19642305,0.80357695,0.44746318,0.5525368,0.8790023,0.13781232,0.20428331,0.8359219,0.46297097,0.5441493
844,310,860360.3603603604,0.874991,0.12500899,0.1966477,0.8033523,0.44719583,0.5528042,0.8791486,0.1375954,0.20456311,0.8356175,0.4626239,0.5444846
845,310,861261.2612612612,0.8751187,0.12488135,0.19687235,0.80312765,0.44692856,0.55307144,0.87929463,0.13737875,0.20484261,0.8353132,0.4622768,0.5448202
