,T,P,Zs,zs
546,673.9896711031766,104267.7320397422,,[0.9999999999999999]
547,17.278221861805246,554347.513721296,,[1.0]
548,121.02879555396781,681839.5757418523,,[1.0]
549,869.0758087655357,172067.18604992746,,[1.0]
550,966.5270978381752,709719.7974548372,,[1.0]
551,43.29085864316716,225884.47045644774,,[1.0]
552,934.7645271760441,390492.03906010225,,[1.0]
553,701.233201275692,383559.1629310504,,[1.0]
554,526.6023207898681,427783.5838648206,,[1.0]
555,563.721805989116,969323.1632909394,,[1.0]
556,297.1608277740239,391129.0707312506,,[1.0]
557,170.44047541423726,328781.5489283912,,[1.0]
558,868.3192996160861,454095.8514840889,,[0.9999999999999999]
559,811.8029462377027,137487.32280435372,,[1.0]
560,171.36304468170619,777478.2140722342,,[1.0]
561,831.1792763644257,161179.0168822691,,[1.0]
562,607.0296208173336,360961.8915617336,,[1.0]
563,709.0263972169412,910579.6661770615,,[1.0]
564,762.0731674686123,939950.4276522478,,[1.0]
565,773.4244533905779,164160.4654087157,,[1.0]
566,651.4976103545506,858707.7742424617,,[1.0]
567,108.80686196594176,707082.7686137711,,[1.0]
568,993.3110321027874,986556.7052287778,,[1.0]
569,905.9378335418745,970921.1015956774,,[1.0]
570,824.8087673798293,747467.7913884936,,[1.0]
571,116.52417826526056,513526.1558164376,,[1.0]
572,389.4625234660107,644339.9633736976,,[1.0]
573,812.2765236500484,718553.1499685616,,[1.0]
574,696.9432178241368,891437.6637048455,,[1.0]
575,185.90706126191543,283768.3932144112,,[1.0]
576,660.0787172935284,957393.0436682891,,[1.0]
577,17.725677305856387,924862.6024451765,,[0.9999999999999999]
578,137.9370677173921,100424.73589895175,,[1.0]
579,212.02794683180124,285668.8939421503,,[1.0]
580,414.55873694415806,757206.8975985021,,[1.0]
581,715.2279827381885,903703.7890124299,,[1.0]
582,251.43715467798765,411165.02753382176,,[0.9999999999999999]
583,347.4755071944748,203517.10400735502,,[0.9999999999999999]
584,370.98772426910915,251987.30970057158,,[1.0]
585,850.2637922291283,842272.9865002669,,[1.0]
586,180.3278400892929,538435.5593866911,,[1.0]
587,853.7741493422318,302694.3928829966,,[1.0]
588,767.33778790989,234619.90132439253,,[1.0]
589,321.07791151011077,745600.5777235004,,[1.0]
590,38.485014975793085,973815.3729874197,,[1.0]
591,765.8205732758363,764620.4303649816,,[1.0]
592,686.9226430578202,990629.4092156034,,[1.0]
593,499.8587543917336,106202.77986070637,,[0.9999999999999999]
594,636.1765672238422,738766.5026276292,,[1.0]
595,877.0516126739345,153102.3265509953,,[0.9999999999999999]
596,973.8069921790968,805267.4579719536,,[1.0]
597,361.1814169579372,717837.2845086611,,[1.0]
598,20.056051863550646,894519.2126060688,,[0.9999999999999999]
599,270.79558438485464,178636.45763630912,,[0.9999999999999999]
600,963.8071152031767,702871.687993148,,[1.0]
601,239.5357688552705,213083.61021645728,,[1.0]
602,974.6033824066121,765381.2409125747,,[1.0]
603,306.12133924446636,608989.6976776158,,[1.0]
604,127.68559348383633,919742.9179642582,,[1.0]
605,230.69689052506592,772444.8748111048,,[1.0]
606,585.5832410882346,385874.44422621955,,[0.9999999999999999]
607,729.9965221140316,326218.9542440673,,[1.0]
608,95.36699204258682,501550.0715860054,,[1.0]
609,648.4882321392471,357694.8679521571,,[1.0]
610,710.6971923770294,827920.7805016427,,[1.0]
611,523.699617092082,966556.333176588,,[1.0]
612,88.34543951670554,138687.72651371444,,[1.0]
613,356.1334608917304,890620.4559837732,,[1.0]
614,637.6867194305952,213980.77846951925,,[1.0]
615,293.48172543859187,956468.2253266235,,[1.0]
616,322.9805608172421,570490.1569013451,,[0.9999999999999999]
617,349.9504060859699,651106.3377933204,,[1.0]
618,966.4688959212674,731103.407070504,,[1.0]
619,959.8327782424919,595748.0818212891,,[1.0]
620,891.3408197791616,881462.0399371762,,[1.0]
621,569.677196860057,579173.4084699326,,[1.0]
622,788.8009197489305,325283.9921640432,,[0.9999999999999999]
623,936.092826835561,701821.6455466493,,[1.0]
624,855.9062988205644,507374.8316172726,,[1.0]
625,930.8314602692527,663816.1586679823,,[0.9999999999999999]
626,253.8623293206217,102921.2596749471,,[1.0]
627,159.43978080497973,265901.72016050154,,[1.0]
628,777.576305963347,118110.54497581291,,[1.0]
629,404.5884125488186,657486.9108367366,,[1.0]
630,204.37733665814162,417110.02927696565,,[1.0]
631,183.81741116450075,268425.6265502878,,[0.9999999999999999]
632,195.16322743127375,618705.063544601,,[1.0]
633,870.9564227059349,767987.5362748341,,[1.0]
634,513.0360236870699,679125.9711835124,,[1.0]
635,257.6856638006221,848560.3118466596,,[0.9999999999999999]
636,587.966787165773,718655.3403098449,,[0.9999999999999999]
637,68.84741833050239,753607.8487313822,,[1.0]
638,381.7696319086741,967283.3941520212,,[1.0]
639,571.7261209960715,587074.580868609,,[1.0]
640,268.7754744522773,497414.03339917306,,[1.0]
641,732.4848073594834,827316.6683787763,,[1.0]
642,746.4778014567265,529013.0781936273,,[1.0]
643,829.5423898331427,584092.2984352701,,[1.0]
644,66.5083944305789,110237.15014985496,,[0.9999999999999999]
645,526.077550504402,130147.74493453711,,[1.0]
646,923.0562626360286,432402.277606933,,[1.0]
647,271.1714595161506,432120.8647301575,,[1.0]
648,65.85074617062979,999653.0399053304,,[1.0]
649,636.5935630203525,430303.35197527555,,[1.0]
650,698.0479465028066,176027.02611932586,,[1.0]
651,699.4688201262761,326296.1481297923,,[1.0]
652,337.04838848557057,788834.4515213041,,[1.0]
653,39.78395397430586,136060.29822442128,,[1.0]
654,243.08053839729192,474712.93337926426,,[1.0]
655,904.2868759436715,796075.0439918921,,[1.0]
656,880.3461896723662,456030.9635658748,,[1.0]
657,534.0319728890723,559666.0458808778,,[0.9999999999999999]
658,287.01924301317473,944217.8115870873,,[1.0]
659,831.9421156066719,483935.55361715617,,[1.0]
660,482.5563221967879,643668.2645794151,,[1.0]
661,767.8878141722272,949096.1564107087,,[1.0]
662,680.5215998148561,109670.54447231774,,[1.0]
663,748.2766782088481,742321.4353943837,,[1.0]
664,300.9528323190421,415080.2774722709,,[1.0]
665,935.1684976182282,986857.3641478638,,[1.0]
666,323.5957194750428,775386.9172515654,,[1.0]
667,345.97583421784225,670320.8390227552,,[1.0]
668,688.2885386962029,576165.4292117779,,[1.0]
669,53.61853694383079,811955.7189089104,,[1.0]
670,856.877938588931,670706.320438865,,[1.0]
671,104.69194887659077,749596.820471177,,[1.0]
672,877.6655793956551,584026.9904482509,,[1.0]
673,295.19798523539504,661468.9874255091,,[1.0]
674,60.89520485624688,403072.4213951267,,[1.0]
675,14.150020399876926,118801.67219920117,,[1.0]
676,912.512784569511,828413.190603127,,[1.0]
677,369.06759297165956,508910.3002552027,,[1.0]
678,474.99754496959565,181603.30149667314,,[1.0]
679,349.85273241352587,600175.5313506043,,[1.0]
680,598.9873762487873,830107.1258253498,,[1.0]
681,835.1605848380444,607630.1769590846,,[1.0]
682,603.8921609361073,855903.6526499598,,[1.0]
683,537.4846408327256,897832.1521901144,,[1.0]
684,776.2010189879421,551444.9238694115,,[1.0]
685,279.92781002244874,193126.04211481783,,[0.9999999999999999]
686,600.8768389050814,939694.7821240382,,[1.0]
687,143.12999372116514,420701.94754397403,,[0.9999999999999999]
688,774.4715540027992,624655.6183557799,,[1.0]
689,28.446137187494834,405162.29255585914,,[1.0]
690,109.08353074912154,490941.1800188457,,[0.9999999999999999]
691,13.168784221760102,393500.04550792463,,[1.0]
692,197.30867766197463,289420.7394166639,,[1.0]
693,356.8530511276785,876689.2088580544,,[1.0]
694,889.4529646408783,165526.1349667196,,[1.0]
695,656.3360633262314,894050.2461243109,,[1.0]
696,506.11476657778724,140721.49678307527,,[0.9999999999999999]
697,894.294489114104,357246.79331724334,,[1.0]
698,834.7201771132726,309501.6244499561,,[0.9999999999999999]
699,876.9242566234262,326877.589762738,,[1.0]
700,697.9730114397682,516810.42484502424,,[1.0]
701,947.4308714814181,204394.98252346335,,[1.0]
702,335.33628934768967,436291.88172572,,[1.0]
703,170.52965240427451,208421.5526637768,,[1.0]
704,595.4023579377679,868440.580969396,,[1.0]
705,286.68448225633637,634804.7025256159,,[0.9999999999999999]
706,563.1151959775316,532336.9527751361,,[0.9999999999999999]
707,733.1170735471442,230434.53145127097,,[0.9999999999999999]
708,486.53328184846026,185640.67491156622,,[0.9999999999999999]
709,144.50992796315617,174980.6070146987,,[0.9999999999999999]
710,221.05076244312295,362458.28841403365,,[1.0]
711,433.8486437973465,538420.3456000615,,[1.0]
712,976.107236538873,772195.2520777972,,[1.0]
713,227.23734234669016,811435.6595363668,,[1.0]
714,541.4638401680854,351622.0737306122,,[1.0]
715,991.3228040557294,160563.333435492,,[1.0]
716,413.39583971576536,500780.3847439175,,[1.0]
717,680.7482873871724,114536.52626043484,,[1.0]
718,566.2511414966042,198547.7957576607,,[1.0]
719,973.1721892852063,975205.8862990824,,[0.9999999999999999]
720,635.2878745045971,676450.7756874396,,[1.0]
721,235.20275798770191,553855.4298834326,,[1.0]
722,374.4423871367088,468810.5296175548,,[1.0]
723,884.7861609848347,747549.9464593512,,[0.9999999999999999]
724,45.97453483036163,501899.0068199745,,[1.0]
725,97.70226054183334,273851.36452600604,,[1.0]
726,986.891149855766,486914.9678148298,,[1.0]
727,970.677354241663,230999.0237458329,,[1.0]
728,258.1863683201045,327399.33479106193,,[1.0]
729,818.0804198525977,476668.06805881957,,[1.0]
730,19.22292839231558,860928.4257818253,,[1.0]
731,446.2161644658844,701072.1820831408,,[1.0]
732,330.9061686680223,509933.94011867023,,[1.0]
733,706.6697420934443,930955.1159026212,,[0.9999999999999999]
734,682.2301234176642,239528.27951471467,,[1.0]
735,13.54059525897682,812409.8022273257,,[1.0]
736,962.809115683688,563488.2204559112,,[0.9999999999999999]
737,775.6031345179177,337036.31021684833,,[1.0]
738,269.2366462348997,838890.069959418,,[1.0]
739,290.3797989213694,336413.19533983397,,[1.0]
740,104.47217268154654,843807.9811580929,,[1.0]
741,410.30222788426545,108704.58721644853,,[1.0]
742,833.9852578572866,226682.06439895683,,[1.0]
743,863.8134143410574,544669.3798768818,,[1.0]
744,569.8759133486075,314162.4913794865,,[1.0]
745,633.1465303640525,424321.5665937258,,[1.0]
746,125.66141511107458,620817.1912389323,,[0.9999999999999999]
747,653.1204140066054,508615.2218912974,,[1.0]
748,689.4933332165297,800408.051181408,,[1.0]
749,82.99756711116677,893388.1882392721,,[1.0]
750,832.1047631806589,100197.1198980207,,[0.9999999999999999]
751,496.40253101837214,569301.561916624,,[0.9999999999999999]
752,455.0037478057402,399346.3497184995,,[1.0]
753,233.76847920305073,615457.5583503202,,[0.9999999999999999]
754,150.29043452667221,884740.382552784,,[1.0]
755,813.0721698305246,241975.5776622334,,[1.0]
756,464.37230982516036,657208.3134853423,,[1.0]
757,563.5334927162165,335688.80675765,,[1.0]
758,678.7644638519096,701650.7060332621,,[1.0]
759,921.0972210575078,895467.2600257372,,[1.0]
760,892.1127866666574,802289.9417872151,,[1.0]
761,541.947533615008,308658.17127423064,,[1.0]
762,98.59111885266,740832.8867669452,,[1.0]
763,517.8496186900038,991893.7027124657,,[1.0]
764,35.69132281008329,505172.00646110286,,[1.0]
765,217.2504259475489,154647.31847998768,,[1.0]
766,499.94611397144075,589348.6756038421,,[1.0]
767,283.9448863406878,332449.95930840017,,[0.9999999999999999]
768,125.87656229700332,578752.1412787479,,[1.0]
769,868.9769212326643,641142.239280024,,[1.0]
770,966.0223356433519,408872.7255747381,,[1.0]
771,429.79308778350594,547951.4139121859,,[1.0]
772,186.6172295604046,617688.8801444673,,[1.0]
773,169.42976970501064,449949.20886134834,,[1.0]
774,654.235329469893,976766.4453985406,,[0.9999999999999999]
775,533.1033006982067,501279.0967920863,,[1.0]
776,116.9118460515889,141722.0445896684,,[1.0]
777,613.9071077561556,301719.99169412674,,[1.0]
778,460.1491587864124,699358.7123744973,,[1.0]
779,410.66535760182717,338963.35185489577,,[1.0]
780,533.305365768532,756051.4188323957,,[1.0]
781,400.1460440069246,288882.03461788205,,[0.9999999999999999]
782,812.3857849477504,995714.2960511617,,[1.0]
783,712.3474878573875,864743.7921423031,,[1.0]
784,364.13582767582744,378371.16215480113,,[1.0]
785,493.95671845852326,318511.4952443241,,[1.0]
786,577.5648374972462,143619.3049907976,,[0.9999999999999999]
787,662.8547979466186,954328.7836103518,,[1.0]
788,602.6262871277002,829160.8673691239,,[1.0]
789,671.0036666730472,800086.1639750802,,[1.0]
790,388.8941968649838,878571.6705328878,,[1.0]
791,600.9044221102728,453226.295192466,,[1.0]
792,990.7765598368388,746639.4325545955,,[1.0]
793,630.347745110242,624079.2660172777,,[1.0]
794,404.4860111870724,100986.79610201137,,[1.0]
795,673.500322610619,683642.4378276961,,[1.0]
796,798.5897208233368,649040.8272441984,,[1.0]
797,575.3173730258031,169467.28199366538,,[1.0]
798,839.8253661489572,430312.41350250033,,[1.0]
799,938.0766475989751,147810.64343752182,,[1.0]
800,496.23771620298385,982148.0856113777,,[1.0]
801,901.0212299390303,225750.51734585763,,[1.0]
802,480.449471000856,554724.1880435564,,[1.0]
803,46.11869511293665,647096.9335161546,,[1.0]
804,56.42268068758805,377234.7033406435,,[0.9999999999999999]
805,960.4596632797163,880577.1712023931,,[1.0]
806,828.5678267587732,937106.2686080988,,[1.0]
807,129.6253018308381,753717.2300641807,,[1.0]
808,910.4171645066126,851442.5590240442,,[1.0]
809,452.22259563780193,857135.989130061,,[0.9999999999999999]
810,407.6186927536723,914983.9736192554,,[1.0]
811,363.5603839142902,290462.4575983186,,[0.9999999999999999]
812,826.3453117247003,362328.69831703336,,[1.0]
813,414.9077217337988,977954.7874335507,,[1.0]
814,616.3403874248077,213566.98178183503,,[1.0]
815,566.4213239005519,543478.7047691382,,[1.0]
816,219.8432542043331,452046.3250401359,,[0.9999999999999999]
817,888.8043848020104,174327.74097001326,,[1.0]
818,567.081028559723,926797.8834913574,,[1.0]
819,73.2132679220741,440757.12639560783,,[1.0]
820,655.8069801882564,152610.00115995476,,[1.0]
821,792.2561004855196,969077.5475366302,,[1.0]
822,69.7405228411023,102261.9557324595,,[1.0]
823,153.68312170659493,356105.22278002044,,[1.0]
824,349.6749022371151,427524.10584552726,,[1.0]
825,986.4817671250516,541825.9444426199,,[1.0]
826,472.3074955570679,220938.90363308368,,[1.0]
827,87.267013934561,386060.57925774134,,[1.0]
828,52.43152426034654,648587.0732767103,,[1.0]
829,114.13655200681217,269146.6773620673,,[1.0]
830,858.5516459563645,962239.8595490439,,[0.9999999999999999]
831,72.01697807143948,480832.6405716465,,[1.0]
832,963.1244420217374,481816.5210209927,,[1.0]
833,737.3383433938603,544535.919208125,,[1.0]
834,920.1016834688736,931372.4227390293,,[1.0]
835,312.43092864564534,619169.3034678586,,[1.0]
836,451.2939492390324,832716.1335335891,,[1.0]
837,94.5685636609489,943647.1397027663,,[1.0]
838,970.5344578626465,284648.11239106,,[1.0]
839,812.7986903123328,797229.4704291405,,[1.0]
840,387.3454404426488,723713.4756041617,,[1.0]
841,626.2946333547465,430372.65665421914,,[1.0]
842,532.2911274645343,335046.4952401888,,[1.0]
843,587.9005391910681,137648.05199196786,,[0.9999999999999999]
844,991.1947931057338,269469.3332677783,,[1.0]
845,632.8713701120911,379430.02722035133,,[1.0]
846,154.4798247560416,544576.5202618596,,[1.0]
847,157.6837135394273,771708.2284561449,,[1.0]
848,337.3050745583226,941514.9295200579,,[1.0]
849,298.22281423527755,985057.5249043748,,[1.0]
850,231.7607492700899,998294.3556174083,,[1.0]
851,449.603394206472,685257.1169430816,,[1.0]
852,856.252804156531,383667.11358358536,,[1.0]
853,769.1650841701723,642267.5949399048,,[1.0]
854,462.4068881472669,581095.9674748301,,[1.0]
855,473.88085963164883,728436.9876406656,,[1.0]
856,712.65322804341,853349.7919042597,,[1.0]
857,246.93377091593032,630088.225922041,,[1.0]
858,945.57094338387,385330.64849098574,,[1.0]
859,106.17899925209643,947779.8166728698,,[1.0]
860,969.7011257949039,995368.9251639243,,[1.0]
861,376.21226841112525,930712.0733818153,,[1.0]
862,703.9475786642665,872810.9089147062,,[1.0]
863,508.00167481022334,481314.5295367408,,[1.0]
864,452.45861533088964,353085.69679443643,,[1.0]
865,329.69521048926237,603046.8881086975,,[1.0]
866,573.8837175757512,786598.5239214167,,[1.0]
867,722.3050662730774,158761.15462647428,,[0.9999999999999999]
868,141.28719724605395,986162.8619363348,,[1.0]
869,916.6333465690417,923864.6912080493,,[1.0]
870,281.02272091222056,742076.3676313165,,[0.9999999999999999]
871,590.9177836800759,468475.749898685,,[1.0]
872,261.60381734273574,667291.9644373,,[1.0]
873,187.31845150679914,647320.0939348008,,[1.0]
874,444.3855212302928,308019.7767431419,,[1.0]
875,242.9804641606107,675852.313993119,,[1.0]
876,497.94404433029536,509122.66644079355,,[1.0]
877,946.4219257278902,350927.3270723498,,[1.0]
878,647.275921055945,606217.1507598646,,[1.0]
879,208.48529781735036,658581.7084886819,,[1.0]
880,98.77026471000025,733702.110598884,,[1.0]
881,576.555443281244,871944.2288239963,,[1.0]
882,908.1785002611122,714755.2358151866,,[1.0]
883,946.0750431870227,382886.90066496044,,[1.0]
884,720.5823853939238,705452.4104373198,,[1.0]
885,208.91875462088683,680687.9923426937,,[0.9999999999999999]
886,336.262425355534,623363.2915271965,,[1.0]
887,105.09693410726415,349983.58502096677,,[1.0]
888,113.07870934916143,588380.981878903,,[1.0]
889,158.5349935905743,144060.3012998085,,[1.0]
890,915.8937712139686,147674.96383212437,,[1.0]
891,78.18014436971472,134206.58122678037,,[1.0]
892,828.3868078661475,490985.97090751224,,[1.0]
893,876.0719630930885,536427.8969708601,,[1.0]
894,469.59811594901873,922813.9422222907,,[0.9999999999999999]
895,606.5128282021217,481041.38862597186,,[0.9999999999999999]
896,432.9254802084403,776512.6021120589,,[1.0]
897,116.90342049575119,222842.69269076275,,[1.0]
898,522.3431737838612,998817.0408751995,,[1.0]
899,558.6609918460397,183499.4527594318,,[1.0]
900,155.94293424089489,525039.1627268796,,[0.9999999999999999]
901,976.5731815515562,818699.5974227744,,[1.0]
902,213.52192868166895,865444.9977843112,,[1.0]
903,983.1654998183706,994834.9035817551,,[1.0]
904,101.23661398724634,925252.8058076766,,[1.0]
905,858.9841042786554,450712.6980709577,,[1.0]
906,761.4306763271834,354310.73864049284,,[1.0]
907,526.1469302369869,719619.4924868742,,[0.9999999999999999]
908,133.77099676417274,634653.6703318122,,[1.0]
909,991.2461129351035,492744.71027046314,,[1.0]
910,307.7355921167771,336108.1770951043,,[1.0]
911,774.865368828969,909459.265959474,,[1.0]
